AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8
Wokingham,E06000041,68.36144514,68.41164945,70.42617791,70.4217209,70.48650073,69.66351576,69.81374521,70.21295156
Milton Keynes,E06000042,61.08401611,61.40349336,62.68757358,62.89408585,64.11733723,66.16667192,64.07278013,62.51687531
Brighton and Hove,E06000043,63.87426866,64.59427622,63.66231245,62.95079307,62.38608697,61.60839784,62.19162975,64.81483598
Portsmouth,E06000044,62.09826935,62.98250747,64.21987753,62.12170921,61.48611171,61.27571722,60.94320224,62.85102895
Southampton,E06000045,60.61549569,61.08075066,60.14447074,61.2464475,60.80005091,61.85457241,61.44765856,61.292532
Isle of Wight,E06000046,61.44268337,62.3712715,63.63026142,64.05932328,63.12917294,62.08139389,61.53135431,60.2026307
County Durham,E06000047,59.21743237,58.99719951,58.37860504,59.37598373,58.01619627,59.11503007,58.93934536,59.29268203
Cheshire East,E06000049,65.22474108,64.21200586,67.7407176,67.56220251,65.42388547,64.63950883,66.91990533,66.49339546
Cheshire West and Chester,E06000050,62.92702625,64.89428332,64.24442819,63.2653278,65.25066015,66.15616045,66.88053344,65.4491019
Shropshire,E06000051,65.27878085,64.44818801,64.26476266,64.66180426,64.71707694,65.40827229,64.4666461,64.02538928
Cornwall,E06000052,62.93444507,63.93065947,63.625432,63.33047952,64.60837245,64.22328137,62.97867971,62.49044022
Wiltshire,E06000054,66.37791051,67.35426689,68.84178637,67.32192939,64.67255421,65.14367498,65.97307438,66.17732816
Bedford,E06000055,67.66679445,67.40298178,67.26235797,67.43592162,65.59121631,63.88419604,63.22890291,63.01981548
Central Bedfordshire,E06000056,65.96404388,65.6573898,63.17094117,64.40174801,64.61795212,67.31941824,66.41243781,66.20561634
Northumberland,E06000057,62.81441202,63.12502436,62.82112338,62.32364673,63.87885703,63.15440568,64.98032995,61.19104431
"Bournemouth, Christchurch and Poole",E06000058,null,null,null,null,null,63.20940657,64.11649573,64.45996716
Dorset,E06000059,null,null,null,null,null,65.38920845,64.25530027,63.99701296
Bolton,E08000001,61.31433586,60.36378695,61.70285864,61.62011238,62.43278551,61.25896309,62.91588028,62.45613292
Bury,E08000002,60.89569113,60.92644732,61.65667133,61.43526364,60.51961174,58.46066501,59.82222415,60.3953814
Manchester,E08000003,55.26776527,56.56719017,58.39477346,56.15188343,55.57075207,54.2921324,56.5286384,57.90767549
Oldham,E08000004,60.16113075,62.01208279,59.87438955,60.65673798,60.09054373,59.05937992,60.29208297,58.0077289
Rochdale,E08000005,59.76534688,59.42680718,59.32607846,59.80634187,59.18029684,57.67484701,57.63407036,59.61909002
Salford,E08000006,56.78527227,57.33696796,57.5515142,56.39270635,58.25998528,58.21551114,57.90594655,57.99858994
Stockport,E08000007,65.53501842,67.37105241,65.35673487,65.85500819,64.99522748,63.56835772,61.67853352,64.97173813
Tameside,E08000008,57.86582617,58.16173148,58.52758776,58.35654588,56.29346361,57.57139975,58.0770417,60.44267798
Trafford,E08000009,64.43920348,64.33604615,65.51703054,65.05399168,62.868508,62.71889399,63.99549185,66.00774928
Wigan,E08000010,58.91458612,59.45338722,60.90893181,59.44389751,59.206747,61.01278803,60.45589383,61.08514798
Knowsley,E08000011,55.61667799,57.28788381,57.75817188,58.62260555,59.02608499,59.12732285,58.36788938,58.31868029
Liverpool,E08000012,58.21450756,58.96610234,57.20048012,57.73294646,57.58055538,57.72832236,59.27117229,60.65460074
St. Helens,E08000013,60.86301527,61.42119321,62.21069994,60.22009898,59.40892154,58.4503068,57.8842189,59.22081575
Sefton,E08000014,62.45575823,62.10873073,60.77829337,59.92886674,61.17801603,60.6667812,62.35110114,63.99385161
Wirral,E08000015,61.23491463,60.56112721,60.08211965,60.28986665,61.15546516,61.31387177,59.80892351,61.41663903
Barnsley,E08000016,57.50335956,57.29063729,55.93318592,57.64395587,56.93493276,58.57970359,59.67488277,58.81780103
Doncaster,E08000017,58.13248377,57.74918226,58.38716664,57.41676042,59.69023239,59.55284358,61.83806262,59.15807626
Rotherham,E08000018,58.02247624,58.22561543,57.33534672,58.72645858,58.68842647,59.79282719,59.29620052,59.45626315
Sheffield,E08000019,59.38588557,60.1745809,60.26089506,60.65560416,59.0145255,60.40895029,62.52519456,61.75712568
Newcastle upon Tyne,E08000021,60.49395662,60.02182753,57.85175339,58.70915762,59.01243313,59.14469461,58.75737642,59.2077023
North Tyneside,E08000022,60.20748764,60.0291243,59.88363258,60.00267421,60.84310521,61.76837649,62.16344819,60.66233462
South Tyneside,E08000023,57.97857202,58.23744179,58.26932716,58.61458919,56.80441647,57.34775387,59.38317595,58.90516536
Sunderland,E08000024,57.02939794,57.71710543,58.48198453,58.44526607,58.59934405,58.67204439,57.7361733,57.8945578
Birmingham,E08000025,58.61374821,58.03016679,58.4070398,57.77916415,58.38482632,59.71581671,59.91894805,59.2177604
Coventry,E08000026,60.6225428,61.11878145,62.2402025,61.31984452,62.78491345,62.17336267,62.92651244,61.92054234
Dudley,E08000027,62.00672495,62.4385096,62.06775444,62.44270492,60.67120417,59.88775547,59.55982945,59.39363325
Sandwell,E08000028,57.70452909,58.30643913,59.44998633,59.01301461,57.71669637,57.08003816,57.13273968,57.05024013
Solihull,E08000029,65.89414104,64.92554464,65.25257849,63.39666208,63.87418321,64.65115425,63.37424888,65.28333933
Walsall,E08000030,58.88836971,59.49756769,59.73887486,58.9892444,58.05841677,57.77594843,57.64479074,56.43457203
Wolverhampton,E08000031,59.24322881,58.10091523,56.64505748,57.19645238,56.45763151,56.59898099,58.18328076,58.7420623
Bradford,E08000032,60.83182737,61.51425767,62.23938121,61.74539191,62.81972534,61.79899659,60.41185087,60.1240257
Calderdale,E08000033,61.9635554,60.18289199,61.10337162,62.43825117,63.37548912,63.42727843,61.55430596,62.20042847
Kirklees,E08000034,60.49289741,59.99744209,61.99403456,62.03965542,60.80007328,61.61843172,62.74893632,60.47409235
Leeds,E08000035,60.52005165,60.7243295,60.67842813,60.30423569,61.17399261,60.31515873,61.96524408,62.1655859
Wakefield,E08000036,58.54614845,59.33114974,58.07324298,58.79336739,58.57486034,57.31636534,58.85642576,58.55886897
Gateshead,E08000037,57.65558669,57.87048354,57.2643042,58.23621339,56.93445987,59.09419373,59.64294148,60.78640488
Barking and Dagenham,E09000002,60.58452703,60.30488398,61.02136081,59.12646899,59.72191797,58.20520503,62.77980972,60.10092806
Barnet,E09000003,66.02899637,68.46862307,68.49867393,67.26825364,68.53184522,64.63026096,64.38412808,63.8401536
Bexley,E09000004,65.23897056,65.12430418,65.5315307,64.87139794,66.07027764,65.78780882,64.99421425,65.50909258
Brent,E09000005,64.68193394,62.19258298,62.75460986,64.05240293,64.12201399,64.85487487,62.42977897,63.99796593
Bromley,E09000006,65.40428006,66.825632,67.11660842,67.68789542,68.44055692,66.85912256,65.71529582,65.79797572
Camden,E09000007,61.17712138,63.27842044,60.80777057,64.0816091,63.51622779,64.24279906,63.36339503,63.53584563
Croydon,E09000008,62.63886316,63.8338793,63.00461722,63.37085347,63.13656642,61.99020672,61.05614778,64.99542929
Ealing,E09000009,61.3534783,61.59550354,63.30359045,63.7924747,63.99568922,62.62673445,62.47749905,63.78735022
Enfield,E09000010,62.22309161,64.5395899,63.74966679,68.39730598,68.52317109,64.2715163,65.10089621,63.92611541
Greenwich,E09000011,61.76538155,62.21926012,61.21144859,60.54130956,61.32238263,60.71922887,63.21649708,61.33797244
Hackney,E09000012,58.86858436,59.75555844,58.91144599,58.14562928,57.72865779,59.12058543,57.48854847,58.61134884
Hammersmith and Fulham,E09000013,61.99258874,61.45209433,60.75038916,61.82916241,62.58941915,63.7622711,62.84467706,63.49826841
Haringey,E09000014,60.55101775,59.92341578,64.13748152,64.12133936,64.94797783,65.16271882,64.96312859,65.344702
Harrow,E09000015,63.57027523,63.73612073,65.38763184,68.49842801,69.19406933,66.44902481,68.32724408,68.46583715
Havering,E09000016,64.02148771,64.99508632,63.74997843,64.39492842,66.06273169,65.84031827,65.5349567,64.2049412
Hillingdon,E09000017,64.04525177,63.72035912,63.28472801,65.29843189,66.88464206,64.33168835,65.1874344,65.88389138
Hounslow,E09000018,60.05397237,61.68511797,63.17084918,63.72781747,62.97695108,62.71096157,63.01471873,63.0135353
Islington,E09000019,56.80424462,55.75528041,57.64998247,60.45387103,60.75638675,60.87434952,60.35448398,62.61067744
Kensington and Chelsea,E09000020,66.60684616,66.65367787,67.14595056,68.82313255,67.48143623,66.3058488,62.58814178,63.79150878
Kingston upon Thames,E09000021,63.15326459,64.01838506,64.04299501,66.54350469,67.84568903,69.08232104,67.16120063,67.85332245
Lambeth,E09000022,60.54075663,61.95303361,65.15400144,59.30560058,59.48274743,58.53188133,59.41832354,60.88263119
Lewisham,E09000023,60.63013923,62.86358834,66.92105382,63.10374914,60.90709969,62.94805169,61.93176876,60.58997675
Merton,E09000024,64.16010866,61.4656777,63.65746614,62.91708123,63.15885439,63.07274792,64.07241143,65.22255352
Newham,E09000025,59.49309074,59.21335727,59.97416475,59.82850451,62.41025309,65.34376209,60.58489381,58.43653963
Redbridge,E09000026,65.17960558,65.15895695,61.72637057,61.59206825,62.81166915,62.86376137,63.74533135,66.51412651
Richmond upon Thames,E09000027,68.82719712,69.15217018,68.56790081,69.21155605,68.69169088,69.7867107,69.60697284,71.88924084
Southwark,E09000028,60.60350527,59.68779329,59.35248691,58.54401053,61.21506687,61.16870335,62.3726783,62.66062334
Sutton,E09000029,62.96209594,65.29488649,65.57903242,65.47462648,63.21479982,64.01329988,69.77540389,65.21128037
Tower Hamlets,E09000030,55.45810941,52.95164939,54.19897562,53.94694379,54.09109885,61.3574913,61.85595026,60.45476686
Waltham Forest,E09000031,61.69252436,62.17738718,60.69383249,61.10442478,59.4782992,62.24949671,62.38632219,62.68895238
Wandsworth,E09000032,62.65044088,63.50697033,63.22066513,65.1684898,64.11838261,61.54188984,66.90469797,68.93132004
Westminster,E09000033,66.74690985,67.93744787,65.704373,66.68484997,64.53025582,62.03487125,62.3431896,62.88727122
Buckinghamshire,E10000002,67.59585178,68.20308503,67.05273848,68.35655067,69.5533483,69.31497715,68.77249537,67.96896696
Cambridgeshire,E10000003,64.36328462,64.95390387,66.29279386,65.86182265,65.65699259,65.23696064,64.31459229,64.34367114
Cumbria,E10000006,61.50356818,61.60514187,62.90190971,62.65075452,62.58538002,63.20154105,64.4472069,63.48428317
Derbyshire,E10000007,62.57199109,64.01024179,62.53761835,62.90227095,63.42544029,63.77238489,63.40542892,62.91926926
Devon,E10000008,66.0674492,65.3735892,66.03747537,65.2855807,65.3103529,66.67112037,66.67495302,66.59669796
East Sussex,E10000011,62.34005358,63.06748767,63.47381854,62.49109015,63.9849279,65.05384345,64.69216469,63.29850357
Essex,E10000012,64.91245715,64.74757072,64.48894769,65.41230876,65.82641886,64.55935827,64.52675615,64.12650019
Gloucestershire,E10000013,65.03865866,64.40028783,63.34264261,63.50444575,66.22960908,66.10422658,66.01083497,68.12857626
Hampshire,E10000014,66.99768383,66.44210925,65.53585945,67.26055134,67.18315007,67.5150304,68.0041499,66.30946834
Hertfordshire,E10000015,65.64053866,65.42546027,65.53551958,65.33360521,64.32953033,66.11720906,65.90794671,66.07318851
Kent,E10000016,63.36270008,63.31802123,62.86283086,63.58573422,63.70945445,64.14828153,64.23179488,63.75734776
Lancashire,E10000017,62.29174576,62.12084824,61.26634102,61.1757197,61.79361627,62.4386221,61.08133998,60.38824422
Leicestershire,E10000018,64.33960729,64.90438465,63.83062004,64.72543249,63.59078448,65.15306577,65.15268582,63.77101823
Lincolnshire,E10000019,64.3764047,64.4118009,64.06686686,63.23213715,62.90699966,61.06166867,61.72040563,62.83962929
Norfolk,E10000020,63.41850069,63.50273472,64.14532404,64.69506339,64.53675564,64.59865481,63.07584729,63.07933889
Northamptonshire,E10000021,64.61679792,64.81530416,64.37345079,63.86241688,65.38192917,64.72791241,65.22112454,65.75426667
North Yorkshire,E10000023,65.09577087,64.56508115,63.24405899,65.48690264,67.27524859,66.89351784,64.86285331,65.70494447
Nottinghamshire,E10000024,60.91578342,61.20995475,61.98116578,62.35602987,61.05004856,61.69429136,62.5215492,61.9827609
Oxfordshire,E10000025,67.0020769,66.19097938,66.63622783,68.70517247,68.69908499,67.0662683,68.64849269,68.32229587
Somerset,E10000027,65.18589913,66.09247126,67.20690336,66.27054172,65.43142325,64.81201711,64.73139656,64.16797804
Staffordshire,E10000028,64.25810941,63.93879611,62.67216573,63.67968259,64.37737644,64.77132313,63.35314035,63.21692887
Suffolk,E10000029,65.26943778,66.10244293,64.4479318,65.6356325,65.0619553,63.45241608,63.18776768,63.90787452
Surrey,E10000030,67.54799871,68.1427291,67.9907482,67.43805684,68.56940928,68.82988352,68.28668825,68.60839726
Warwickshire,E10000031,66.38605764,65.6155804,67.2614598,67.60689112,68.11318837,66.23724595,64.00987625,64.79730156
West Sussex,E10000032,66.20141877,66.19441041,66.76988287,66.3288964,64.56975534,65.35321246,65.75116414,64.62038562
Worcestershire,E10000034,65.07515022,64.88358575,66.00269837,66.64343148,65.6267384,66.56509126,65.72479337,65.64885522
