AREANM,AREACD,time1,time2,time3,time4,time5,time6,time7,time8
Kent,E10000016,11.54832562,11.68339049,11.25478419,11.60725111,11.81653546,11.41195251,11.47063057,12.2336336
Lancashire,E10000017,11.06808174,10.71799576,11.02607944,10.50169147,10.82579888,10.01785399,10.5360965,11.08761289
Leicestershire,E10000018,10.74380397,11.24499258,11.58442165,11.33567739,11.54557658,12.32912932,11.71491785,10.74953006
Lincolnshire,E10000019,10.67797686,11.18280268,10.68654956,10.2102011,10.21060371,10.48303205,10.93755356,11.41803482
Norfolk,E10000020,11.58908268,11.43130774,11.00003018,10.57078322,11.38745736,10.00463165,10.76018348,10.89201453
Northamptonshire,E10000021,12.00597054,11.90763869,10.50328656,10.58083588,11.72611691,10.33929736,9.92006917,12.10973365
North Yorkshire,E10000023,11.20188782,11.47710592,11.59913114,11.84221751,13.40635279,12.3405195,13.20934727,13.0617244
Nottinghamshire,E10000024,10.5266436,10.98276118,11.28439233,9.570846109,9.832632923,10.2878701,9.712124767,9.5823984
Oxfordshire,E10000025,11.69387024,12.87417982,11.68421614,13.20827407,14.03302449,13.54036381,14.25281172,15.1383476
Somerset,E10000027,10.99042946,11.90307798,13.07280682,11.69852439,13.63480699,14.01256714,12.48182161,11.84701187
Staffordshire,E10000028,10.43137269,9.720002704,10.04070165,9.886294996,10.69283593,11.50066903,10.38822371,10.77305703
Suffolk,E10000029,11.8090226,12.45733253,10.90768157,11.39649986,12.66457277,12.67247911,11.93736078,11.85136807
Surrey,E10000030,12.48092727,12.55992069,13.06698849,12.99047583,12.18994617,13.36384544,13.12829947,13.84858247
Warwickshire,E10000031,10.78515305,11.71837151,11.62007086,11.61718197,11.22602062,11.21302534,11.67740133,11.47362991
West Sussex,E10000032,13.26496915,12.59108147,13.1477146,14.88241305,13.01670633,12.14699487,11.65006323,11.97189674
Worcestershire,E10000034,12.86442693,13.26219634,12.53208675,12.47320101,11.71766076,12.04076834,12.1952349,11.02957468
