year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2032,295,29,14,7,6,6,6,5,5,5,5,5,6,7,8,10,13,16,20,23,26,28,30,30,31,32,34,37,40,44,48,52,58,64,70,78,86,96,106,117,128,138,148,158,168,177,186,195,206,217,231,248,269,293,322,354,390,431,476,525,578,633,692,754,821,895,979,1079,1197,1324,1457,1598,1761,1949,2158,2392,2652,2944,3273,3645,4070,4562,5131,5784,6529,7370,8307,9343,10485,11742,13130,14661,16340,18187,20214,22393,24715,27189,29790,32507,35375,38323,41312,44284,47144,50718,54788,58624,61230,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2033,291,28,13,7,6,6,6,5,5,5,5,5,6,7,8,10,13,16,19,23,26,28,29,30,31,32,34,36,39,43,47,52,57,63,69,77,85,94,105,115,126,137,147,156,166,175,184,193,203,214,228,245,265,289,317,349,385,425,469,517,569,624,682,743,809,883,965,1063,1179,1305,1436,1575,1736,1921,2128,2358,2616,2905,3231,3599,4018,4503,5063,5706,6439,7267,8191,9213,10338,11580,12953,14469,16131,17957,19960,22113,24407,26851,29424,32121,34950,37878,40889,43845,46655,50252,54539,58079,59683,59077,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2034,286,28,13,7,6,6,5,5,5,5,5,5,6,6,8,10,13,16,19,22,25,27,29,29,30,31,33,35,38,42,46,51,56,62,68,76,84,93,103,114,125,135,145,155,164,173,182,191,201,212,225,241,261,285,313,344,379,419,463,510,561,616,672,733,798,870,952,1048,1163,1287,1416,1553,1712,1894,2098,2326,2580,2867,3189,3553,3968,4446,4998,5632,6355,7170,8080,9087,10198,11423,12780,14280,15926,17734,19716,21845,24113,26526,29073,31748,34543,37437,40413,43394,46361,49751,54026,57560,58870,62847,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2035,282,27,13,7,6,6,5,5,5,5,5,5,6,6,8,10,12,15,19,22,25,27,28,29,30,31,32,35,38,41,45,50,55,61,67,74,83,92,102,113,123,133,143,153,162,171,179,188,198,209,222,238,258,281,309,339,374,413,456,503,554,607,663,723,787,858,938,1034,1147,1270,1397,1532,1689,1869,2070,2294,2546,2828,3147,3508,3918,4391,4936,5562,6274,7079,7975,8968,10064,11274,12613,14096,15725,17516,19479,21586,23831,26218,28739,31391,34162,37031,39989,42938,46032,49325,53141,57053,58287,58056,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2036,278,27,13,7,6,6,5,5,5,4,5,5,5,6,8,10,12,15,18,22,24,26,27,28,29,30,32,34,37,41,45,49,54,60,66,74,82,91,101,111,122,132,142,151,160,169,177,186,196,207,219,235,254,278,304,335,369,408,450,496,546,599,654,713,777,847,926,1020,1132,1253,1378,1512,1666,1844,2042,2264,2512,2791,3106,3462,3869,4337,4876,5494,6197,6991,7876,8855,9936,11130,12454,13918,15529,17302,19246,21334,23556,25919,28417,31041,33778,36630,39570,42476,45442,48575,51878,56003,57845,53636,62500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2037,275,27,13,7,6,6,5,5,5,4,4,5,5,6,7,9,12,15,18,21,24,26,27,28,29,30,31,34,37,40,44,49,53,59,65,73,81,90,99,110,120,130,140,149,158,167,175,184,193,204,217,232,251,274,300,331,365,402,444,490,539,591,646,704,766,836,914,1007,1117,1236,1360,1492,1645,1820,2016,2235,2480,2755,3066,3418,3820,4284,4817,5428,6123,6906,7780,8748,9814,10993,12300,13748,15339,17093,19017,21087,23289,25630,28104,30701,33417,36241,39123,42033,44983,47940,50979,54770,58204,57208,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2038,271,27,12,7,6,5,5,5,4,4,4,5,5,6,7,9,12,15,18,21,24,25,27,27,28,29,31,33,36,40,43,48,53,58,64,71,79,88,98,108,119,129,138,148,156,165,173,182,191,201,214,229,248,271,297,326,360,398,439,484,532,584,638,695,756,825,902,994,1103,1221,1343,1473,1623,1797,1990,2206,2448,2721,3028,3376,3773,4231,4759,5363,6051,6824,7688,8644,9698,10863,12153,13584,15158,16891,18795,20845,23030,25351,27801,30375,33070,35876,38726,41605,44594,47464,50711,54542,59010,60777,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2039,267,27,12,7,6,5,5,5,4,4,4,5,5,6,7,9,12,14,18,21,23,25,26,27,28,29,31,33,36,39,43,47,52,57,64,70,78,87,97,107,117,127,137,146,154,163,171,179,189,199,211,227,245,267,293,322,355,393,433,478,526,576,630,686,747,815,891,981,1089,1205,1326,1455,1603,1774,1965,2179,2418,2687,2991,3334,3727,4179,4701,5300,5979,6745,7598,8543,9585,10736,12013,13427,14983,16698,18581,20610,22773,25075,27504,30052,32722,35498,38340,41227,44153,47071,50456,54271,57779,58992,54286,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2040,264,26,12,7,6,5,5,5,4,4,4,5,5,6,7,9,11,14,18,20,23,25,26,27,28,29,30,32,35,39,42,47,51,57,63,70,78,86,96,106,116,126,135,144,153,161,169,177,186,197,209,224,242,264,289,318,351,388,428,472,519,570,622,678,738,805,880,969,1075,1190,1309,1437,1584,1752,1941,2152,2389,2654,2954,3294,3682,4129,4645,5237,5909,6667,7511,8444,9475,10614,11877,13276,14816,16512,18376,20382,22522,24802,27213,29747,32394,35138,37970,40857,43758,46707,49692,53516,58143,60128,59077,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2041,261,26,12,7,6,5,5,5,4,4,4,4,5,6,7,9,11,14,17,20,22,24,26,26,27,28,30,32,35,38,42,46,51,56,62,69,77,85,94,104,115,124,133,142,151,159,167,175,184,194,206,221,239,261,286,315,347,383,423,466,513,563,615,670,729,795,869,958,1062,1176,1293,1419,1565,1732,1918,2126,2360,2622,2919,3255,3638,4081,4590,5175,5840,6590,7425,8348,9367,10493,11743,13128,14652,16332,18177,20162,22280,24537,26927,29442,32065,34789,37598,40444,43296,46295,49348,53000,57226,59154,62847,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2042,258,25,12,7,6,5,5,5,4,4,4,4,5,6,7,9,11,14,17,20,22,24,25,26,27,28,29,32,34,38,41,45,50,55,61,68,76,84,93,103,113,122,132,140,149,157,165,173,182,192,204,219,237,258,283,311,343,379,418,461,507,556,607,662,720,786,859,946,1049,1162,1278,1402,1545,1711,1895,2100,2331,2591,2884,3216,3595,4032,4536,5114,5772,6513,7339,8253,9261,10375,11611,12982,14490,16153,17980,19947,22043,24277,26643,29135,31738,34447,37241,40063,42903,45858,48854,52058,55833,56464,56692,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2043,255,25,12,6,6,5,5,5,4,4,4,4,5,6,7,9,11,14,17,20,22,24,25,26,27,28,29,31,34,37,41,45,49,55,61,67,75,83,92,102,112,121,130,139,147,155,163,171,180,190,201,216,234,255,279,307,339,374,413,455,501,549,600,654,712,776,848,935,1037,1147,1262,1385,1526,1690,1872,2076,2303,2560,2849,3177,3552,3984,4483,5055,5705,6437,7254,8159,9156,10258,11480,12836,14330,15976,17786,19734,21810,24022,26366,28835,31421,34112,36876,39676,42510,45374,48034,51107,55183,57726,56521,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2044,252,25,12,6,5,5,5,4,4,4,4,4,5,6,7,9,11,14,16,19,22,24,25,26,26,27,29,31,34,37,40,44,49,54,60,66,74,82,91,101,110,120,129,137,145,153,161,169,178,187,199,213,231,252,276,304,335,370,408,450,495,543,593,646,703,767,838,923,1024,1134,1247,1368,1508,1669,1849,2051,2276,2529,2815,3139,3510,3937,4430,4995,5638,6362,7170,8065,9052,10142,11351,12692,14170,15801,17592,19522,21579,23771,26092,28536,31100,33769,36505,39285,42126,44968,47455,50665,54537,59152,61010,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2045,249,25,12,6,5,5,5,4,4,4,4,4,5,6,7,9,11,13,16,19,22,23,24,25,26,27,28,30,33,36,40,44,48,53,59,65,73,81,90,99,109,118,127,135,143,151,159,167,175,185,197,211,228,249,273,300,331,366,403,445,489,536,586,638,695,758,828,912,1012,1120,1232,1352,1490,1649,1827,2026,2248,2499,2781,3102,3468,3890,4377,4936,5571,6288,7087,7971,8948,10027,11223,12550,14013,15626,17400,19311,21350,23523,25821,28242,30783,33427,36145,38895,41694,44476,47153,50459,54178,59368,63081,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2046,246,24,11,6,5,5,4,4,4,4,4,4,5,6,7,8,10,13,16,19,21,23,24,25,26,27,28,30,33,36,39,43,48,53,58,65,72,80,89,98,107,117,125,134,142,149,157,165,173,183,194,208,225,246,270,296,327,361,399,440,483,530,579,631,687,749,818,901,1000,1106,1217,1335,1472,1629,1805,2001,2221,2469,2748,3065,3426,3844,4326,4877,5506,6214,7005,7879,8844,9912,11097,12410,13857,15454,17210,19103,21123,23277,25553,27953,30469,33086,35774,38494,41272,44071,46855,49925,53592,58355,61515,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2047,243,24,11,6,5,5,4,4,4,4,4,4,5,6,7,8,10,13,16,19,21,23,24,24,25,26,28,30,32,35,39,43,47,52,57,64,71,79,88,97,106,115,124,132,140,147,155,163,171,181,192,206,223,243,266,293,323,357,394,434,478,524,572,623,679,740,809,891,988,1093,1202,1319,1454,1609,1783,1977,2194,2439,2715,3028,3386,3798,4274,4820,5441,6142,6923,7788,8743,9799,10971,12271,13704,15284,17021,18896,20897,23031,25287,27665,30158,32753,35423,38137,40913,43667,46454,49400,52708,56450,57370,57341,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2048,240,23,11,6,5,5,4,4,4,4,4,4,5,5,6,8,10,13,16,18,21,23,24,24,25,26,27,29,32,35,38,42,47,51,57,63,70,78,87,96,105,114,122,130,138,146,153,161,169,178,190,203,220,240,263,289,319,353,389,429,472,517,565,616,670,731,799,880,976,1080,1188,1303,1436,1590,1761,1953,2168,2410,2683,2992,3346,3753,4224,4763,5377,6069,6842,7698,8642,9687,10846,12133,13551,15115,16835,18690,20672,22786,25024,27382,29854,32430,35078,37784,40510,43237,46031,48815,51744,55246,56115,56692,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2049,237,23,11,6,5,5,4,4,4,4,4,4,5,5,6,8,10,13,15,18,21,22,23,24,25,26,27,29,32,35,38,42,46,51,56,62,69,77,86,95,104,112,121,129,136,144,151,158,167,176,187,201,217,237,260,286,316,349,384,424,467,511,559,608,662,722,790,870,965,1068,1174,1287,1419,1571,1740,1929,2142,2381,2650,2956,3305,3709,4174,4707,5314,5998,6762,7609,8543,9576,10723,11996,13400,14948,16652,18487,20449,22544,24765,27103,29555,32104,34725,37404,40110,42863,45564,48080,50669,54161,57158,56521,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2050,234,23,11,6,5,5,4,4,4,4,4,4,5,5,6,8,10,13,15,18,20,22,23,24,24,25,27,29,31,34,38,41,45,50,55,62,68,76,85,93,102,111,119,127,135,142,149,157,165,174,185,198,215,234,257,283,312,344,380,419,461,505,552,601,655,714,780,859,953,1055,1160,1272,1402,1552,1719,1906,2116,2352,2619,2920,3266,3665,4124,4651,5251,5928,6683,7520,8444,9466,10601,11860,13249,14782,16469,18287,20230,22305,24504,26821,29253,31781,34381,37029,39735,42479,45236,47816,50364,53345,57869,60385,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2051,231,23,11,6,5,5,4,4,4,4,4,4,5,5,6,8,10,12,15,18,20,22,23,23,24,25,26,28,31,34,37,41,45,50,55,61,68,75,84,92,101,110,118,126,133,140,147,155,163,172,183,196,212,231,254,279,308,340,375,414,455,499,545,594,647,705,771,849,942,1042,1146,1257,1385,1533,1698,1884,2091,2324,2587,2886,3227,3621,4075,4596,5189,5858,6605,7432,8346,9357,10480,11726,13100,14617,16287,18089,20014,22068,24246,26541,28951,31461,34044,36669,39343,42074,44811,47523,50522,53487,57108,61373,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2052,229,22,11,6,5,5,4,4,4,4,4,4,5,5,6,8,10,12,15,18,20,22,23,23,24,25,26,28,30,33,37,40,44,49,54,60,67,74,83,91,100,108,116,124,131,138,146,153,161,170,180,193,209,228,250,276,304,336,371,409,450,493,539,587,639,697,762,839,931,1030,1133,1242,1369,1515,1678,1861,2066,2296,2556,2851,3188,3577,4026,4542,5128,5789,6528,7346,8250,9250,10360,11593,12953,14455,16107,17891,19798,21833,23991,26264,28654,31145,33712,36321,38966,41661,44345,46920,49919,53613,57484,60658,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2053,226,22,10,6,5,4,4,4,4,4,4,4,5,5,6,7,10,12,15,17,20,21,22,23,23,24,26,28,30,33,36,40,44,48,54,59,66,73,82,90,99,107,115,123,130,137,144,151,159,168,178,191,207,225,247,272,301,332,366,404,445,488,532,580,632,689,753,829,920,1018,1119,1228,1353,1497,1658,1838,2041,2269,2526,2817,3150,3535,3978,4488,5068,5722,6451,7260,8154,9143,10242,11461,12807,14293,15929,17695,19584,21600,23737,25990,28363,30834,33383,35971,38598,41270,43974,46534,49231,53102,57318,59494,59077,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2054,223,22,10,6,5,4,4,4,4,3,3,4,4,5,6,7,10,12,15,17,20,21,22,23,23,24,25,27,30,32,36,39,43,48,53,59,65,73,81,89,97,106,113,121,128,135,142,149,157,166,176,189,204,223,245,269,297,328,362,399,439,482,526,573,624,680,744,819,909,1005,1106,1213,1337,1479,1639,1817,2016,2241,2495,2783,3112,3493,3932,4434,5007,5654,6376,7175,8059,9038,10124,11331,12662,14133,15753,17501,19370,21368,23485,25721,28072,30518,33048,35613,38204,40884,43613,46218,48663,52135,56441,59864,63958,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2055,221,21,10,6,5,4,4,4,4,3,3,4,4,5,6,7,9,12,14,17,19,21,22,22,23,24,25,27,30,32,35,39,43,47,52,58,64,72,80,88,96,104,112,119,127,134,140,147,155,164,174,187,202,220,241,266,293,324,358,395,434,476,520,567,617,672,735,810,898,994,1093,1199,1321,1462,1619,1795,1992,2214,2465,2750,3075,3451,3885,4382,4948,5587,6301,7092,7966,8933,10009,11202,12519,13975,15578,17309,19160,21138,23236,25453,27780,30205,32715,35259,37838,40488,43173,45774,48040,50832,54934,58209,58750,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2056,218,21,10,6,5,4,4,4,4,3,3,4,4,5,6,7,9,12,14,17,19,20,21,22,23,23,25,27,29,32,35,38,42,47,52,57,64,71,79,87,95,103,111,118,125,132,139,146,153,162,172,184,199,217,238,262,290,320,353,390,429,470,514,560,610,665,726,800,888,982,1080,1184,1305,1445,1600,1774,1969,2188,2436,2717,3039,3410,3838,4330,4890,5521,6227,7009,7874,8830,9893,11075,12378,13818,15405,17118,18952,20911,22990,25186,27491,29896,32385,34914,37481,40111,42742,45357,47581,50223,53698,57304,57083,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2057,215,21,10,5,5,4,4,4,4,3,3,4,4,5,6,7,9,11,14,17,19,20,21,22,22,23,25,26,29,31,34,38,42,46,51,57,63,70,78,86,94,102,109,117,123,130,137,144,151,160,170,182,197,215,236,259,286,316,349,385,424,465,507,553,602,657,718,791,877,971,1068,1171,1290,1427,1581,1753,1946,2163,2407,2685,3003,3370,3793,4278,4832,5456,6153,6927,7782,8729,9780,10948,12238,13664,15234,16930,18746,20686,22745,24921,27208,29591,32058,34575,37123,39729,42359,44934,47253,50094,53727,58063,61944,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2058,213,21,10,5,5,4,4,4,3,3,3,4,4,5,6,7,9,11,14,16,18,20,21,22,22,23,24,26,28,31,34,37,41,46,50,56,62,69,77,85,93,101,108,115,122,129,135,142,149,158,168,180,194,212,233,256,283,312,345,380,419,459,501,546,595,649,709,781,867,959,1055,1157,1275,1411,1562,1732,1923,2137,2379,2653,2967,3329,3748,4228,4775,5392,6081,6845,7691,8628,9668,10824,12099,13510,15065,16744,18541,20463,22503,24658,26927,29288,31727,34229,36763,39319,41933,44495,47004,49962,53648,58106,61230,55952,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2059,210,21,10,5,5,4,4,4,3,3,3,4,4,5,6,7,9,11,14,16,18,20,21,21,22,23,24,26,28,31,34,37,41,45,50,55,62,68,76,84,92,99,107,114,121,127,134,140,148,156,166,177,192,210,230,253,279,308,341,376,413,453,495,540,588,641,701,772,856,948,1042,1144,1260,1394,1544,1712,1900,2112,2351,2622,2932,3290,3704,4179,4719,5329,6010,6766,7601,8527,9557,10701,11962,13358,14897,16559,18338,20242,22263,24398,26646,28989,31408,33884,36390,38934,41488,43981,46563,49552,53136,56966,58709,58452,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2060,208,21,10,5,5,4,4,4,3,3,3,4,4,5,6,7,9,11,13,16,18,19,20,21,22,22,24,25,28,30,33,37,40,45,49,55,61,68,75,83,91,98,105,112,119,126,132,138,146,154,164,175,190,207,227,250,276,305,336,371,408,448,489,533,581,633,692,763,847,937,1030,1130,1245,1378,1526,1692,1878,2087,2324,2592,2897,3251,3659,4129,4663,5266,5939,6687,7513,8429,9447,10578,11827,13208,14730,16375,18137,20022,22024,24142,26368,28691,31095,33540,36027,38571,41112,43658,46278,48818,52225,56449,57874,57803,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2061,205,20,10,5,5,4,4,4,3,3,3,3,4,5,6,7,9,11,13,16,18,19,20,21,21,22,23,25,27,30,33,36,40,44,49,54,60,67,74,82,90,97,104,111,118,124,130,137,144,152,162,173,187,205,224,247,272,301,332,366,403,442,483,527,574,626,684,754,836,926,1018,1116,1231,1362,1508,1672,1855,2062,2296,2561,2864,3213,3616,4079,4608,5204,5870,6608,7426,8331,9338,10457,11693,13060,14566,16194,17939,19805,21789,23888,26093,28394,30779,33209,35680,38207,40743,43342,45942,48101,50808,55290,56254,54773,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2062,203,20,9,5,4,4,4,3,3,3,3,3,4,5,6,7,9,11,13,16,17,19,20,20,21,22,23,25,27,29,32,36,39,43,48,53,59,66,73,81,89,96,103,110,116,122,129,135,142,150,160,171,185,202,222,244,269,297,328,362,399,437,478,520,567,618,676,745,826,914,1006,1104,1216,1346,1491,1653,1834,2038,2269,2530,2830,3176,3574,4032,4553,5143,5801,6531,7339,8235,9230,10337,11560,12913,14404,16015,17742,19591,21555,23634,25820,28101,30466,32882,35332,37827,40306,42832,45359,47677,50210,53560,56759,59021,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2063,200,19,9,5,4,4,4,3,3,3,3,3,4,5,6,7,9,11,13,15,17,19,20,20,21,22,23,24,26,29,32,35,39,43,47,53,59,65,72,80,87,95,102,108,115,121,127,133,140,148,158,169,183,200,219,241,266,294,324,358,394,432,472,514,560,611,668,736,816,903,994,1091,1202,1330,1473,1633,1813,2014,2242,2500,2796,3138,3533,3985,4500,5082,5733,6455,7254,8139,9124,10219,11428,12766,14242,15838,17548,19378,21324,23382,25550,27811,30154,32547,34974,37443,39906,42399,44870,47224,49807,53002,58397,61010,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2064,198,19,9,5,4,4,4,3,3,3,3,3,4,5,5,7,9,11,13,15,17,18,19,20,21,21,23,24,26,29,32,35,38,42,47,52,58,64,71,79,86,94,101,107,113,120,126,132,139,146,156,167,181,197,216,238,263,290,320,353,389,426,466,508,553,603,660,727,807,893,982,1077,1188,1314,1456,1614,1791,1991,2216,2471,2763,3101,3491,3939,4448,5023,5666,6380,7170,8045,9019,10102,11298,12622,14082,15662,17355,19168,21095,23135,25282,27524,29848,32223,34630,37070,39534,42016,44429,46744,49336,52843,57783,57831,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2065,195,19,9,5,4,4,4,3,3,3,3,3,4,5,6,7,8,10,13,15,17,18,19,20,20,21,22,24,26,28,31,34,38,42,46,52,57,64,71,78,85,93,99,106,112,118,124,130,137,145,154,165,179,195,214,235,259,287,317,349,384,421,460,502,546,596,652,718,797,882,970,1064,1173,1299,1439,1595,1770,1968,2190,2442,2731,3064,3450,3893,4396,4964,5600,6305,7087,7953,8915,9986,11170,12480,13925,15488,17164,18959,20867,22887,25014,27238,29542,31902,34295,36713,39160,41619,44033,46398,48582,51697,56608,56492,55952,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2066,193,19,9,5,4,4,3,3,3,3,3,3,4,5,5,7,8,10,13,15,17,18,19,19,20,21,22,24,26,28,31,34,37,41,46,51,57,63,70,77,84,91,98,105,111,117,123,129,135,143,152,163,176,192,211,232,256,283,313,345,380,416,455,495,540,589,644,709,787,871,959,1052,1159,1283,1422,1576,1749,1944,2165,2414,2699,3029,3409,3847,4345,4907,5535,6232,7004,7860,8813,9872,11043,12338,13768,15316,16975,18752,20642,22642,24749,26953,29237,31573,33949,36364,38783,41221,43662,46014,47926,50770,55554,59041,63244,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2067,191,18,9,5,4,4,3,3,3,3,3,3,4,4,5,6,8,10,12,15,17,18,19,19,20,21,22,23,25,28,31,33,37,41,45,50,56,62,69,76,83,90,97,103,110,115,121,127,134,141,150,161,174,190,208,229,253,280,309,341,375,411,449,490,533,582,636,701,778,861,947,1039,1145,1268,1405,1558,1729,1921,2139,2386,2668,2994,3370,3802,4294,4850,5471,6160,6923,7769,8711,9759,10917,12199,13614,15145,16787,18546,20419,22401,24489,26675,28936,31249,33610,36000,38401,40811,43250,45762,48058,50588,54068,58644,63958,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2068,189,18,9,5,4,4,3,3,3,3,3,3,4,4,5,6,8,10,12,15,16,18,18,19,19,20,22,23,25,27,30,33,36,40,45,49,55,61,68,75,82,89,96,102,108,114,120,126,132,140,148,159,172,188,206,227,250,276,305,337,371,406,444,484,527,574,628,692,768,850,935,1027,1132,1253,1388,1539,1709,1899,2114,2358,2637,2959,3330,3757,4243,4793,5408,6089,6843,7680,8611,9647,10793,12061,13461,14976,16602,18344,20198,22162,24231,26397,28638,30934,33276,35646,38050,40459,42825,45263,47614,50254,53503,57182,58750,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2069,186,18,9,5,4,4,3,3,3,3,3,3,3,4,5,6,8,10,12,14,16,17,18,19,19,20,21,23,25,27,30,33,36,40,44,49,54,61,67,74,81,88,95,101,107,113,118,124,131,138,147,157,170,185,203,224,247,273,301,333,366,401,438,478,521,568,621,684,759,840,924,1014,1118,1238,1371,1521,1688,1877,2089,2330,2606,2924,3292,3713,4194,4737,5345,6019,6765,7592,8512,9536,10670,11924,13309,14809,16418,18143,19978,21924,23974,26119,28343,30621,32940,35294,37691,40108,42452,44740,47080,49798,52945,56150,56369,65000,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000
2070,184,18,9,5,4,4,3,3,3,3,3,3,4,4,5,6,8,10,12,14,16,17,18,18,19,20,21,22,24,27,29,32,36,39,43,48,54,60,66,73,80,87,94,100,106,111,117,123,129,136,145,155,168,183,201,221,244,270,298,329,362,397,433,472,514,561,613,675,749,830,913,1002,1105,1223,1355,1502,1668,1854,2065,2303,2575,2890,3253,3671,4146,4682,5282,5949,6687,7505,8415,9428,10548,11789,13160,14644,16236,17944,19762,21689,23721,25848,28051,30309,32611,34946,37315,39700,42044,44369,46619,48870,52005,55334,55848,52500,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2071,182,18,9,5,4,3,3,3,3,3,3,3,4,4,5,6,8,10,12,14,16,17,18,18,19,19,21,22,24,26,29,32,35,39,43,48,53,59,66,72,79,86,92,98,104,110,116,121,128,135,143,154,166,181,199,219,241,267,294,325,357,392,428,466,508,554,606,667,740,820,902,989,1091,1208,1339,1484,1648,1832,2040,2276,2545,2856,3215,3628,4098,4628,5221,5880,6609,7418,8319,9321,10428,11656,13012,14481,16057,17747,19548,21457,23471,25578,27763,30001,32283,34597,36938,39294,41624,43936,46179,48037,50841,54972,55322,55952,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000
2072,180,18,8,5,4,3,3,3,3,3,3,3,3,4,5,6,8,10,12,14,15,17,18,18,18,19,20,22,24,26,29,32,35,38,43,47,53,58,65,71,78,85,91,97,103,109,114,120,126,133,141,152,164,179,196,216,238,263,291,321,353,387,423,461,502,547,598,659,731,810,891,978,1078,1193,1322,1467,1628,1810,2015,2248,2515,2823,3177,3585,4050,4575,5161,5812,6532,7333,8224,9215,10310,11524,12865,14319,15880,17553,19335,21226,23220,25309,27478,29696,31952,34248,36582,38915,41221,43493,45851,47574,49996,55658,56477,60119,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000
2073,177,17,8,5,4,3,3,3,3,3,3,3,3,4,5,6,7,9,12,14,15,17,18,18,18,19,20,22,24,26,28,31,34,38,42,47,52,58,64,71,77,84,90,96,102,107,113,118,124,131,140,150,162,177,194,213,235,260,287,317,349,382,418,455,496,541,591,651,723,800,880,966,1065,1179,1306,1449,1609,1789,1992,2222,2485,2790,3141,3543,4003,4522,5102,5745,6457,7248,8129,9110,10194,11394,12721,14159,15703,17360,19125,20997,22972,25042,27191,29391,31627,33913,36237,38547,40824,43050,45426,47487,49972,54943,55495,55556,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000
2074,175,17,8,4,4,3,3,3,3,3,3,3,3,4,5,6,7,9,11,13,15,16,17,18,18,19,20,22,23,25,28,31,34,37,41,46,51,57,63,70,76,83,89,95,101,106,112,117,123,130,138,148,160,175,192,211,233,257,284,313,345,378,413,450,490,534,584,643,714,790,869,954,1052,1165,1290,1431,1589,1767,1968,2195,2455,2756,3104,3502,3956,4469,5043,5679,6383,7165,8035,9005,10078,11266,12579,14001,15528,17169,18918,20771,22728,24777,26905,29087,31308,33579,35873,38162,40442,42680,44976,47253,49906,53336,56071,53472,62500,87500,100000,100000,100000,100000,100000,100000,100000,100000
