year,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105,Y106,Y107,Y108,Y109,Y110,Y111,Y112,Y113,Y114,Y115,Y116,Y117,Y118,Y119,Y120,Y121,Y122,Y123,Y124,Y125
2033,238,24,11,6,5,5,5,5,4,4,4,4,5,6,7,8,10,11,12,13,14,15,15,16,16,18,19,22,24,28,31,34,38,42,46,51,56,61,67,73,80,86,93,99,106,114,123,132,143,156,169,184,201,219,240,263,289,317,349,382,419,457,499,545,595,650,713,783,863,953,1055,1173,1306,1460,1635,1835,2061,2317,2610,2946,3334,3784,4309,4921,5629,6446,7380,8439,9634,10971,12454,14086,15861,17765,19781,21919,24243,26795,29535,32399,35360,38384,41477,44624,47693,50761,54018,57049,58854,62989,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2034,234,24,11,6,5,5,5,5,4,4,4,4,5,6,7,8,9,11,12,13,14,14,15,15,16,17,19,21,24,27,31,34,38,41,46,50,55,61,66,73,79,85,92,98,105,113,121,131,142,154,167,182,198,216,237,260,285,313,344,378,413,452,493,538,588,642,704,774,852,941,1043,1158,1291,1442,1615,1813,2037,2291,2581,2914,3297,3743,4263,4870,5574,6385,7313,8366,9554,10883,12359,13987,15761,17667,19683,21815,24133,26681,29421,32291,35254,38290,41390,44535,47644,50735,53925,56822,58878,63167,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2035,231,23,11,6,5,5,5,5,4,4,4,4,5,6,7,8,9,11,12,13,13,14,15,15,16,17,19,21,24,27,30,34,37,41,45,50,55,60,66,72,78,84,91,97,104,112,120,130,140,152,165,180,196,214,234,257,282,310,340,373,408,446,487,532,580,635,696,765,842,930,1030,1145,1275,1425,1596,1791,2013,2264,2552,2882,3261,3702,4217,4819,5517,6323,7244,8291,9473,10795,12263,13883,15654,17561,19580,21711,24024,26567,29307,32174,35142,38193,41301,44449,47619,50707,53829,56769,59740,65544,72348,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2036,227,23,11,6,5,5,5,4,4,4,4,4,5,6,7,8,9,10,12,13,13,14,14,15,16,17,19,21,23,27,30,33,37,40,45,49,54,59,65,71,77,83,90,96,103,110,119,128,139,150,163,177,193,211,231,254,278,306,336,369,403,441,481,525,573,627,687,755,832,919,1017,1131,1260,1408,1577,1770,1988,2237,2522,2848,3225,3661,4171,4766,5459,6259,7174,8214,9389,10705,12165,13778,15542,17446,19466,21601,23916,26457,29194,32059,35032,38094,41213,44382,47564,50711,53827,56834,60731,67952,71780,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2037,224,22,11,6,5,5,5,4,4,3,4,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,18,20,23,26,30,33,36,40,44,48,53,59,64,70,76,83,89,95,102,109,117,127,137,148,161,175,191,208,228,250,275,302,332,364,399,435,475,519,566,619,679,746,822,908,1005,1117,1245,1391,1558,1748,1964,2211,2492,2815,3187,3620,4124,4714,5399,6192,7101,8134,9303,10611,12065,13671,15427,17324,19342,21482,23802,26345,29081,31946,34923,37991,41116,44297,47532,50728,53827,56305,59697,66753,69015,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2038,221,21,10,6,5,5,5,4,4,3,4,4,5,6,6,8,9,10,11,12,13,13,14,15,15,16,18,20,23,26,29,32,36,39,43,48,53,58,64,70,76,82,88,94,101,108,116,125,135,147,159,173,189,206,225,247,272,299,328,360,394,430,470,513,559,612,671,737,812,897,993,1104,1230,1374,1539,1727,1941,2184,2462,2782,3150,3578,4078,4661,5339,6124,7026,8052,9214,10515,11961,13561,15310,17200,19213,21352,23674,26224,28960,31827,34812,37891,41013,44202,47451,50673,53687,56215,59288,64792,67500,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2039,218,21,10,5,5,5,5,4,4,3,3,4,5,5,6,8,9,10,11,12,13,13,14,14,15,16,18,20,23,26,29,32,36,39,43,47,52,57,63,69,75,81,87,93,99,107,115,124,134,145,157,171,187,204,223,244,269,295,324,356,389,425,464,506,553,604,662,728,802,886,981,1090,1215,1357,1521,1707,1918,2158,2433,2748,3113,3536,4031,4608,5279,6056,6948,7967,9121,10415,11854,13446,15189,17073,19079,21214,23537,26090,28831,31707,34694,37768,40907,44100,47348,50671,53843,56562,60147,64583,68750,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2040,215,21,10,5,5,5,4,4,4,3,3,4,4,5,6,7,9,10,11,12,13,13,13,14,15,16,18,20,22,25,28,32,35,39,43,47,52,57,62,68,74,80,86,92,98,105,113,122,132,143,156,169,184,201,220,242,265,292,320,352,385,420,458,500,546,597,654,719,792,875,969,1077,1200,1341,1502,1686,1895,2132,2403,2715,3076,3494,3983,4555,5219,5988,6870,7879,9024,10310,11742,13327,15063,16941,18941,21071,23393,25944,28693,31574,34560,37633,40792,43994,47285,50613,53809,56396,59485,64110,70833,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2041,213,21,10,5,5,5,4,4,4,3,3,4,4,5,6,7,9,10,11,12,12,13,13,14,15,16,18,20,22,25,28,31,35,38,42,46,51,56,61,67,73,79,85,91,97,104,112,121,130,141,154,167,182,199,217,239,262,288,317,347,380,415,453,494,539,590,647,710,782,864,958,1064,1186,1325,1484,1665,1872,2107,2375,2683,3039,3453,3936,4501,5158,5919,6793,7790,8924,10201,11625,13202,14931,16803,18798,20923,23239,25788,28539,31426,34415,37506,40681,43887,47157,50383,53581,56402,59095,64277,71474,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2042,210,21,10,5,5,5,4,4,3,3,3,4,4,5,6,7,9,10,11,12,12,13,13,14,14,16,17,19,22,25,28,31,34,38,41,46,50,55,61,66,72,78,84,90,96,103,110,119,129,140,152,165,180,196,215,236,259,285,313,343,375,410,447,488,533,582,639,702,773,854,946,1051,1171,1309,1467,1646,1849,2081,2346,2651,3003,3411,3889,4448,5098,5851,6716,7703,8824,10089,11503,13071,14792,16657,18647,20768,23079,25624,28373,31266,34266,37364,40542,43776,47000,50162,53695,56872,59634,65208,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2043,208,20,10,5,5,4,4,4,3,3,3,4,4,5,6,7,8,10,10,11,12,13,13,14,14,15,17,19,21,24,28,30,34,37,41,45,50,55,60,65,71,77,83,88,95,102,109,118,127,138,150,163,178,194,212,233,256,281,309,339,371,405,442,482,526,575,631,693,763,843,934,1038,1157,1293,1449,1626,1827,2056,2318,2619,2967,3371,3843,4396,5039,5783,6638,7615,8725,9976,11377,12936,14649,16507,18490,20606,22914,25457,28204,31096,34103,37209,40398,43654,46915,50171,53594,56671,59698,65334,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2044,205,20,10,5,5,4,4,4,3,3,3,4,4,5,6,7,8,9,10,11,12,12,13,13,14,15,17,19,21,24,27,30,33,37,41,45,49,54,59,65,70,76,82,87,94,100,108,116,126,136,148,161,176,192,210,230,253,278,306,335,366,400,437,477,520,569,623,685,754,833,923,1025,1143,1277,1431,1606,1805,2031,2290,2588,2931,3331,3797,4343,4979,5715,6561,7527,8626,9865,11251,12799,14504,16356,18333,20443,22748,25288,28034,30923,33932,37048,40250,43497,46823,50233,53471,56634,59545,65574,72665,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2045,203,20,9,5,5,4,4,4,3,3,3,4,4,5,6,7,8,9,10,11,12,12,13,13,14,15,17,19,21,24,27,30,33,36,40,44,48,53,58,64,69,75,80,86,92,99,106,115,124,135,147,159,174,190,207,228,250,275,302,331,362,395,432,471,514,562,616,677,745,823,912,1013,1129,1262,1414,1587,1783,2007,2263,2556,2896,3291,3753,4292,4920,5648,6485,7440,8527,9753,11128,12665,14361,16205,18176,20282,22582,25119,27863,30754,33764,36888,40094,43356,46693,50091,53469,56618,59179,64655,72024,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2046,200,20,9,5,5,4,4,4,3,3,3,4,4,5,6,7,8,9,10,11,12,12,13,13,14,15,16,18,21,24,26,30,33,36,40,43,48,53,58,63,68,74,79,85,91,98,105,113,123,133,145,157,172,187,205,225,247,271,298,327,358,391,427,465,508,555,608,668,736,813,901,1001,1115,1246,1397,1568,1762,1983,2236,2526,2861,3252,3708,4241,4862,5581,6409,7354,8429,9642,11005,12532,14220,16055,18020,20120,22417,24953,27695,30590,33607,36732,39948,43235,46602,49924,53427,56438,59477,64552,67604,83750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2047,198,20,9,5,4,4,4,4,3,3,3,3,4,5,6,7,8,9,10,11,12,12,12,13,14,15,16,18,21,23,26,29,32,35,39,43,47,52,57,62,68,73,79,84,90,97,104,112,121,132,143,155,169,185,203,222,244,268,295,323,354,386,422,460,502,549,601,660,727,803,890,989,1102,1231,1379,1549,1740,1959,2209,2496,2827,3212,3664,4191,4805,5516,6333,7268,8332,9532,10883,12401,14080,15907,17865,19960,22254,24787,27527,30426,33448,36575,39806,43099,46454,49808,53320,56399,59848,65414,64375,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2048,196,20,9,5,4,4,4,4,3,3,3,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,18,20,23,26,29,32,35,39,42,47,51,56,61,67,72,78,83,89,95,103,111,120,130,141,154,167,183,200,220,242,265,291,319,349,382,416,454,496,542,594,653,719,793,879,977,1088,1216,1362,1529,1719,1935,2182,2466,2794,3174,3620,4141,4748,5451,6259,7184,8236,9423,10761,12269,13942,15761,17711,19801,22091,24621,27362,30261,33287,36422,39662,42977,46307,49676,53009,56090,59670,65731,64835,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2049,193,20,9,5,4,4,4,4,3,3,3,3,4,5,6,7,8,9,10,10,11,12,12,13,13,14,16,18,20,23,25,28,31,35,38,42,46,51,56,61,66,71,77,82,88,94,101,109,118,128,140,152,165,180,197,217,238,262,288,316,345,377,411,449,490,535,587,645,710,784,868,965,1075,1202,1346,1511,1698,1912,2156,2436,2761,3137,3577,4091,4692,5387,6186,7100,8140,9315,10640,12139,13803,15616,17560,19644,21929,24457,27196,30095,33125,36270,39513,42835,46210,49611,52872,55976,59873,66405,65294,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2050,191,19,9,5,4,4,4,4,3,3,3,3,4,5,6,7,8,9,10,10,11,12,12,12,13,14,15,17,20,22,25,28,31,34,38,41,45,50,55,60,65,71,76,81,87,93,100,108,117,127,138,150,163,178,195,214,236,259,285,312,341,373,407,444,484,529,580,637,702,775,858,953,1062,1187,1330,1493,1677,1888,2130,2407,2727,3100,3535,4043,4636,5323,6114,7017,8046,9207,10521,12009,13664,15470,17410,19489,21769,24293,27031,29931,32965,36120,39363,42682,46052,49492,52887,56056,60033,66536,65294,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2051,189,19,9,5,4,4,4,4,3,3,3,3,4,5,6,7,8,9,10,10,11,12,12,12,13,14,15,17,19,22,25,28,31,34,37,41,45,49,54,59,64,70,75,80,86,92,99,107,115,125,136,148,161,176,193,212,233,256,281,308,337,368,402,438,478,523,573,630,693,766,848,942,1049,1172,1314,1475,1657,1865,2103,2378,2694,3062,3493,3996,4581,5260,6042,6936,7953,9101,10402,11880,13528,15326,17259,19333,21609,24130,26869,29770,32804,35966,39216,42550,45937,49375,52772,56058,60049,65956,64752,55000,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2052,186,18,9,5,4,4,4,4,3,3,3,3,4,5,6,7,7,9,9,10,11,11,12,12,13,14,15,17,19,22,25,27,30,33,37,40,44,49,53,58,64,69,74,79,85,91,98,105,114,124,134,146,159,174,191,209,230,253,278,305,333,364,397,433,473,517,566,622,685,757,838,931,1037,1159,1298,1457,1637,1843,2078,2349,2662,3026,3451,3949,4528,5198,5970,6855,7861,8997,10285,11753,13392,15183,17109,19178,21451,23969,26706,29607,32644,35810,39074,42419,45856,49326,52670,56088,59939,65144,65817,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2053,184,18,9,5,4,4,4,3,3,3,3,3,4,5,6,6,7,8,9,10,11,11,12,12,13,14,15,17,19,22,24,27,30,33,36,40,44,48,53,58,63,68,73,78,84,90,96,104,113,122,133,144,157,172,188,207,227,249,274,301,329,360,393,428,467,511,560,615,677,748,828,920,1025,1145,1282,1439,1617,1820,2053,2320,2629,2989,3410,3901,4474,5138,5901,6774,7770,8893,10169,11626,13257,15040,16960,19024,21293,23809,26545,29446,32486,35659,38939,42290,45718,49185,52577,56030,59771,64573,68236,59524,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2054,182,18,8,5,4,4,4,3,3,3,3,3,4,5,6,6,7,8,9,10,11,11,11,12,13,14,15,17,19,22,24,27,30,33,36,39,43,48,52,57,62,67,72,77,83,89,95,103,111,121,131,143,155,170,186,204,224,247,271,297,325,355,388,423,462,505,553,608,669,739,818,909,1013,1131,1267,1422,1598,1798,2028,2293,2597,2953,3369,3855,4421,5077,5833,6695,7678,8790,10055,11502,13123,14897,16811,18870,21135,23649,26384,29286,32330,35510,38801,42170,45615,49097,52527,55886,59162,64051,67149,58482,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2055,180,18,8,4,4,4,4,3,3,3,3,3,4,4,5,6,7,8,9,10,10,11,11,12,12,13,15,16,19,21,24,26,29,32,35,39,43,47,51,56,61,66,71,76,82,88,94,102,110,119,130,141,154,168,183,202,222,244,268,294,321,351,383,418,456,499,547,600,661,730,808,898,1001,1118,1252,1405,1579,1777,2004,2265,2566,2917,3328,3809,4369,5017,5764,6618,7590,8688,9941,11379,12991,14757,16663,18717,20978,23488,26221,29125,32174,35360,38655,42057,45536,49023,52498,55787,58723,63125,64321,60417,79167,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2056,177,18,8,4,4,4,4,3,3,3,3,3,4,4,5,6,7,8,9,10,10,11,11,12,12,13,15,16,18,21,23,26,29,32,35,38,42,47,51,56,60,65,70,75,81,87,93,100,109,118,128,139,152,166,181,199,219,241,265,290,317,347,379,413,451,493,540,593,653,721,799,887,989,1105,1238,1389,1560,1756,1980,2238,2536,2882,3288,3763,4316,4958,5696,6541,7503,8589,9828,11256,12860,14619,16518,18566,20822,23329,26061,28963,32015,35204,38507,41928,45390,48851,52363,55795,59059,62619,65413,66458,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2057,175,18,8,4,4,4,4,3,3,3,3,3,4,4,5,6,7,8,9,10,10,11,11,12,12,13,14,16,18,21,23,26,29,31,35,38,42,46,50,55,60,64,69,74,80,85,92,99,107,116,126,137,150,164,179,197,216,238,261,287,314,342,374,408,445,487,534,586,646,713,789,877,977,1092,1223,1373,1542,1735,1956,2211,2505,2848,3249,3717,4264,4899,5629,6464,7416,8490,9717,11134,12730,14481,16373,18415,20666,23171,25902,28805,31859,35055,38364,41784,45259,48759,52298,55882,59067,62151,66738,68141,83333,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2058,173,17,8,4,4,4,4,3,3,3,3,3,4,4,5,6,7,8,9,9,10,11,11,11,12,13,14,16,18,20,23,26,28,31,34,38,41,45,50,54,59,64,69,73,79,84,91,98,106,115,125,136,148,162,177,194,214,235,258,283,310,338,369,403,440,481,528,579,638,704,780,867,965,1079,1208,1356,1524,1715,1933,2185,2476,2814,3210,3674,4213,4840,5562,6388,7329,8392,9609,11015,12600,14343,16229,18265,20511,23012,25742,28646,31705,34909,38225,41645,45145,48679,52192,55689,58835,61540,66044,70032,85417,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2059,171,17,8,4,4,4,4,3,3,3,3,3,3,4,5,6,7,8,9,9,10,10,11,11,12,13,14,16,18,20,23,25,28,31,34,37,41,45,49,54,58,63,68,72,78,83,90,97,105,114,123,134,146,160,175,192,211,232,255,280,306,335,365,398,434,475,521,573,631,696,771,856,954,1066,1194,1340,1506,1695,1911,2159,2446,2780,3172,3630,4164,4783,5496,6313,7243,8295,9500,10897,12474,14207,16086,18117,20358,22855,25583,28488,31550,34759,38083,41512,45013,48542,52005,55423,58851,61707,66044,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2060,169,17,8,4,4,4,4,3,3,2,3,3,3,4,5,6,7,8,9,9,10,10,11,11,12,13,14,15,17,20,22,25,27,30,33,37,40,44,48,53,58,62,67,71,77,82,88,96,103,112,122,133,145,158,173,190,209,229,252,276,302,330,361,393,429,470,515,566,623,688,762,846,943,1054,1180,1324,1488,1675,1888,2134,2417,2747,3134,3586,4115,4727,5430,6238,7158,8198,9392,10780,12348,14073,15943,17968,20206,22700,25424,28329,31395,34610,37942,41377,44890,48443,51973,55414,58927,62060,66302,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2061,167,17,8,4,4,4,4,3,3,2,3,3,3,4,5,6,7,8,8,9,10,10,11,11,11,12,14,15,17,20,22,25,27,30,33,36,40,44,48,52,57,61,66,71,76,81,87,94,102,111,120,131,143,156,171,187,206,226,249,273,299,326,356,389,424,464,509,559,616,680,753,837,932,1041,1166,1309,1470,1655,1866,2109,2389,2715,3097,3544,4066,4671,5367,6164,7074,8103,9285,10663,12223,13941,15804,17821,20054,22544,25267,28171,31238,34460,37803,41254,44776,48370,52013,55574,59268,62798,66804,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2062,165,17,8,4,4,4,3,3,2,2,3,3,3,4,5,6,7,7,8,9,9,10,10,11,11,12,14,15,17,19,22,24,27,30,32,36,39,43,47,52,56,61,65,70,75,80,86,93,101,109,119,129,141,154,169,185,203,224,246,270,295,322,352,384,419,458,502,552,608,672,744,827,921,1029,1152,1293,1453,1635,1844,2084,2361,2684,3060,3502,4017,4615,5304,6092,6990,8007,9179,10547,12099,13809,15666,17677,19903,22389,25110,28016,31083,34306,37658,41125,44672,48279,51955,55561,59334,62919,66857,72115,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2063,163,17,8,4,4,4,3,3,2,2,3,3,3,4,5,6,7,7,8,9,9,10,10,11,11,12,13,15,17,19,21,24,26,29,32,35,39,43,47,51,56,60,65,69,74,79,85,92,100,108,118,128,139,152,167,183,201,221,243,266,291,318,348,379,414,453,496,545,601,664,735,817,910,1017,1139,1278,1436,1616,1822,2059,2333,2652,3025,3461,3970,4561,5241,6021,6909,7914,9074,10433,11976,13678,15527,17533,19755,22235,24955,27861,30930,34155,37516,40991,44553,48176,51809,55368,59117,62437,67044,72665,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2064,161,16,8,4,4,4,3,3,2,2,2,3,3,4,5,6,7,7,8,9,9,10,10,10,11,12,13,15,17,19,21,24,26,29,32,35,38,42,46,50,55,59,64,68,73,78,84,91,98,107,116,126,138,150,164,181,199,218,240,263,288,315,343,375,409,447,490,539,593,655,726,807,900,1005,1126,1263,1419,1597,1801,2035,2306,2621,2990,3421,3924,4507,5180,5950,6829,7823,8970,10318,11854,13548,15389,17390,19607,22084,24799,27705,30777,34009,37376,40857,44435,48080,51705,55377,59192,62696,68323,73690,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2065,159,16,7,4,4,3,3,3,2,2,2,3,3,4,5,6,6,7,8,9,9,10,10,10,11,12,13,14,16,19,21,23,26,28,31,34,38,42,46,50,54,59,63,67,72,77,83,90,97,105,115,125,136,148,163,179,196,216,237,260,284,311,339,370,404,442,485,533,586,647,717,797,889,993,1113,1249,1403,1579,1780,2011,2279,2590,2954,3381,3878,4455,5119,5880,6749,7732,8868,10205,11731,13418,15253,17247,19459,21933,24646,27551,30627,33863,37236,40719,44315,47967,51649,55398,59214,63154,69250,74167,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2066,158,16,7,4,4,3,3,3,2,2,2,3,3,4,5,6,6,7,8,9,9,9,10,10,11,12,13,14,16,18,21,23,26,28,31,34,37,41,45,49,54,58,62,67,71,77,82,89,96,104,113,123,134,147,161,176,194,213,234,257,281,307,335,366,399,436,479,526,579,640,709,787,878,981,1100,1234,1386,1560,1759,1987,2252,2559,2919,3341,3834,4403,5060,5812,6670,7642,8768,10095,11611,13289,15118,17106,19312,21782,24493,27397,30474,33716,37095,40592,44190,47846,51556,55266,58892,62647,67825,73021,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2067,155,15,7,4,3,3,3,3,2,2,2,3,3,4,5,6,6,7,8,9,9,9,10,10,11,12,13,14,16,18,20,23,25,28,30,34,37,41,45,49,53,57,61,66,71,76,81,88,95,103,112,122,133,145,159,174,191,210,231,254,278,303,331,361,394,431,473,520,572,632,700,778,867,969,1086,1220,1370,1542,1738,1964,2226,2529,2885,3302,3788,4352,5002,5745,6593,7553,8668,9986,11493,13161,14982,16965,19166,21632,24340,27243,30323,33569,36954,40465,44073,47763,51489,55283,58751,62505,67607,68993,83750,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2068,154,15,7,4,3,3,3,3,2,2,2,3,3,4,5,5,6,7,8,8,9,9,10,10,11,11,13,14,16,18,20,23,25,27,30,33,36,40,44,48,52,56,61,65,70,75,80,87,94,102,110,120,131,143,157,172,189,208,228,251,274,300,327,357,390,426,467,513,565,624,692,769,857,957,1073,1205,1354,1524,1718,1941,2200,2500,2852,3263,3744,4301,4944,5679,6517,7466,8569,9877,11377,13037,14849,16824,19021,21482,24187,27091,30173,33423,36815,40331,43958,47680,51430,55269,58622,62467,67626,65161,67500,87500,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2069,152,15,7,4,3,3,3,3,2,2,2,3,3,4,4,5,6,7,8,8,9,9,9,10,10,11,12,14,16,18,20,22,25,27,30,33,36,40,43,47,51,56,60,64,69,74,79,86,93,100,109,119,129,141,155,170,187,205,226,248,271,296,323,353,385,421,461,507,558,617,684,760,847,946,1060,1190,1338,1506,1698,1919,2174,2471,2818,3225,3700,4251,4886,5614,6443,7381,8472,9771,11260,12913,14717,16685,18876,21334,24036,26939,30022,33277,36677,40202,43839,47549,51314,55136,58557,62398,67334,66629,56667,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2070,150,14,7,4,3,3,3,3,2,2,2,3,3,3,4,5,6,7,7,8,9,9,9,10,10,11,12,14,16,18,20,22,25,27,29,32,36,39,43,47,51,55,59,63,68,73,78,84,92,99,108,117,128,140,153,168,184,203,223,245,268,292,319,348,380,416,456,501,552,609,675,750,836,935,1047,1176,1322,1488,1678,1897,2149,2442,2786,3188,3657,4201,4829,5548,6369,7297,8377,9666,11146,12789,14587,16548,18733,21185,23886,26789,29873,33133,36539,40070,43723,47447,51201,55004,58653,62640,68485,69372,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2071,148,15,7,4,3,3,3,3,2,2,2,3,3,3,4,5,6,7,7,8,9,9,9,10,10,11,12,14,15,17,20,22,24,26,29,32,35,39,42,46,50,54,58,63,67,72,77,84,90,98,107,116,126,138,151,166,182,200,220,242,264,289,315,344,376,411,450,495,545,602,667,741,826,924,1035,1161,1305,1470,1658,1875,2124,2414,2753,3151,3614,4152,4773,5483,6295,7214,8284,9562,11033,12667,14457,16413,18592,21038,23735,26638,29725,32988,36400,39945,43618,47384,51136,54865,58531,62433,68163,69223,58333,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2072,146,15,7,4,3,3,3,2,2,2,2,3,3,3,4,5,6,7,7,8,9,9,9,9,10,11,12,13,15,17,19,21,24,26,29,31,35,38,42,46,50,54,58,62,66,71,77,83,89,97,105,115,125,136,149,164,180,198,217,239,261,285,312,340,371,406,445,489,538,595,659,732,816,913,1023,1148,1290,1452,1638,1852,2099,2386,2721,3114,3572,4104,4717,5420,6222,7130,8191,9460,10922,12548,14329,16278,18451,20892,23586,26488,29576,32843,36264,39824,43507,47285,51068,54820,58517,62401,67251,69540,59524,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2073,145,14,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,7,7,8,8,9,9,9,10,11,12,13,15,17,19,21,23,26,28,31,34,38,41,45,49,53,57,61,66,70,76,82,88,96,104,113,123,134,147,162,178,195,215,236,258,282,308,336,367,401,439,483,532,587,651,723,806,901,1010,1134,1275,1434,1618,1829,2074,2358,2690,3078,3531,4057,4663,5357,6150,7048,8098,9359,10813,12429,14202,16144,18311,20749,23439,26338,29427,32696,36127,39699,43390,47156,50957,54792,58636,62486,66483,70879,61607,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2074,143,14,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,7,7,8,8,9,9,9,10,11,12,13,15,17,19,21,23,25,28,31,34,37,41,45,49,52,56,61,65,70,75,81,87,95,103,112,122,133,146,160,176,193,212,233,255,278,304,332,362,396,434,477,525,580,643,714,796,890,998,1120,1259,1417,1598,1807,2048,2330,2658,3042,3490,4010,4609,5296,6079,6967,8006,9258,10704,12312,14077,16011,18172,20604,23291,26189,29279,32553,35988,39570,43273,47043,50862,54729,58621,62267,65611,71825,63194,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2075,142,14,7,4,3,3,3,2,2,2,2,2,3,3,4,5,6,6,7,8,8,9,9,9,10,10,12,13,14,16,19,21,23,25,28,30,33,37,40,44,48,52,56,60,64,69,74,80,86,94,102,110,120,131,144,158,174,191,210,230,252,275,300,328,358,391,429,471,519,573,635,706,787,879,985,1107,1244,1401,1580,1786,2024,2301,2626,3007,3450,3963,4556,5235,6010,6887,7916,9158,10595,12197,13954,15880,18035,20461,23144,26041,29131,32409,35850,39438,43157,46958,50782,54633,58438,61995,65697,70799,61944,75000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
